WKT,name,prov,date,key
"POINT (-109.58423122 32.189839662)",Crotalus scutulatus,inat,2024/08/20,237059590
"POINT (-109.54405957 32.120326558)",Crotalus scutulatus,inat,2024/08/20,237059517
"POINT (-109.45228567 32.058905745)",Crotalus scutulatus,inat,2024/08/20,237059384
"POINT (-109.21243956 32.195104216)",Crotalus scutulatus,inat,2024/08/20,237059050
"POINT (-109.03405283 31.930424633)",Crotalus scutulatus,inat,2024/08/06,237055608
"POINT (-109.171805 31.6439291)",Crotalus scutulatus,inat,2024/08/17,236952300
"POINT (-109.1204403 31.7084622)",Crotalus scutulatus,inat,2024/08/17,236951229
"POINT (-109.0491988 31.8420943)",Crotalus scutulatus,inat,2024/08/17,236950816
"POINT (-105.67447377 26.863405169)",Crotalus scutulatus,inat,2024/07/29,236945728
"POINT (-105.72783529 26.878381878)",Crotalus scutulatus,inat,2024/08/02,236945664
"POINT (-105.69417852 26.867700229)",Crotalus scutulatus,inat,2024/08/01,236945663
"POINT (-105.70705312 26.871834689)",Crotalus scutulatus,inat,2024/08/01,236945659
"POINT (-103.58469363 25.902466473)",Crotalus scutulatus,inat,2024/08/20,236922625
"POINT (-110.59375 31.627905)",Crotalus scutulatus,inat,2024/08/19,236857379
"POINT (-104.06810833 30.534783333)",Crotalus scutulatus,inat,2024/08/17,236802092
"POINT (-104.11029802 30.479186926)",Crotalus scutulatus,inat,2024/08/17,236801986
"POINT (-109.0491369 31.86436)",Crotalus scutulatus,inat,2024/08/17,236781261
"POINT (-109.0894803 31.895386)",Crotalus scutulatus,inat,2024/08/16,236779488
"POINT (-109.0641241 31.8798825)",Crotalus scutulatus,inat,2024/08/16,236779103
"POINT (-109.064891 31.8802594)",Crotalus scutulatus,inat,2024/08/16,236778428
"POINT (-103.21888687 30.36680154)",Crotalus scutulatus,inat,2005/09/03,236776232
"POINT (-110.57409805 31.567550194)",Crotalus scutulatus,inat,2009/08/08,236760101
"POINT (-113.95100735 35.226755414)",Crotalus scutulatus,inat,2024/08/19,236731917
"POINT (-108.8125989 32.342443834)",Crotalus scutulatus,inat,2024/08/15,236554879
"POINT (-109.12807275 31.957636563)",Crotalus scutulatus,inat,2024/08/11,236488071
"POINT (-109.1341051 31.808289544)",Crotalus scutulatus,inat,2024/08/11,236488070
"POINT (-108.89575596 31.906818067)",Crotalus scutulatus,inat,2024/08/11,236488069
"POINT (-108.89864228 31.907141739)",Crotalus scutulatus,inat,2024/08/11,236488068
"POINT (-109.12612108 31.813465746)",Crotalus scutulatus,inat,2024/08/11,236488066
"POINT (-117.65476033 34.995991981)",Crotalus scutulatus,inat,2022/07/09,236434890
"POINT (-103.16327143 30.320691238)",Crotalus scutulatus,inat,2024/08/06,236387801
"POINT (-108.84529415 31.839288269)",Crotalus scutulatus,inat,2024/08/16,236381903
"POINT (-111.32119667 32.323446667)",Crotalus scutulatus,inat,2024/08/16,236277338
"POINT (-109.1561445 31.90458)",Crotalus scutulatus,inat,2024/08/16,236227173
"POINT (-110.41002302 31.203536336)",Crotalus scutulatus,inat,2024/07/25,236220405
"POINT (-103.72142728 30.464273381)",Crotalus scutulatus,inat,2024/08/16,236038981
"POINT (-109.076575 31.887316667)",Crotalus scutulatus,inat,2024/08/15,236036366
"POINT (-105.47661318 32.080465831)",Crotalus scutulatus,inat,2024/08/10,236027583
"POINT (-109.19027836 31.876677033)",Crotalus scutulatus,inat,2023/08/08,236023295
"POINT (-103.02447169 30.504498248)",Crotalus scutulatus,inat,2024/08/01,235977981
"POINT (-109.06052405 31.822687249)",Crotalus scutulatus,inat,2024/08/08,235973298
"POINT (-117.92956916 35.614336671)",Crotalus scutulatus,inat,2024/08/14,235967261
"POINT (-112.72615953 32.096126913)",Crotalus scutulatus,inat,2008/03/27,235856842
"POINT (-104.12213599 30.290205711)",Crotalus scutulatus,inat,2006/08/24,235852068
"POINT (-105.681725 26.228591667)",Crotalus scutulatus,inat,2024/08/13,235803575
"POINT (-103.52903746 29.478348623)",Crotalus scutulatus,inat,2024/08/04,235796925
"POINT (-103.55556786 29.574802787)",Crotalus scutulatus,inat,2024/08/04,235789323
"POINT (-109.07766396 31.828186649)",Crotalus scutulatus,inat,2024/08/04,235782125
"POINT (-109.90334 32.59193)",Crotalus scutulatus,inat,2024/08/07,235776626
"POINT (-109.057458 31.875744)",Crotalus scutulatus,inat,2024/08/06,235646787
"POINT (-109.069786 31.883178)",Crotalus scutulatus,inat,2024/08/06,235646786
"POINT (-109.146233 31.914681)",Crotalus scutulatus,inat,2024/08/06,235646775
"POINT (-109.04171193 31.83508624)",Crotalus scutulatus,inat,2024/08/12,235637436
"POINT (-108.92029795 31.956961592)",Crotalus scutulatus,inat,2024/08/12,235637433
"POINT (-109.09496383 31.898838333)",Crotalus scutulatus,inat,2024/08/06,235578044
"POINT (-109.09218617 31.897095)",Crotalus scutulatus,inat,2024/08/06,235577934
"POINT (-109.18352429 31.983916405)",Crotalus scutulatus,inat,2024/08/06,235577884
"POINT (-109.06739855 31.922808717)",Crotalus scutulatus,inat,2024/08/06,235577864
"POINT (-109.06974167 31.883133333)",Crotalus scutulatus,inat,2024/08/06,235577802
"POINT (-109.069725 31.883166667)",Crotalus scutulatus,inat,2024/08/06,235577767
"POINT (-109.13624585 31.923742006)",Crotalus scutulatus,inat,2024/08/05,235576215
"POINT (-109.49140556 31.928022222)",Crotalus scutulatus,inat,2024/08/10,235490290
"POINT (-109.4598 31.982283333)",Crotalus scutulatus,inat,2024/08/10,235490079
"POINT (-109.49143889 31.917827778)",Crotalus scutulatus,inat,2024/08/10,235490045
"POINT (-109.48974722 32.048811111)",Crotalus scutulatus,inat,2024/08/10,235489962
"POINT (-109.49355278 32.052638889)",Crotalus scutulatus,inat,2024/08/10,235489866
"POINT (-109.52036667 32.079622222)",Crotalus scutulatus,inat,2024/08/10,235489721
"POINT (-109.71681667 32.195252778)",Crotalus scutulatus,inat,2024/08/10,235489353
"POINT (-111.27926667 32.291796667)",Crotalus scutulatus,inat,2024/08/12,235487874
"POINT (-111.27384167 32.291741667)",Crotalus scutulatus,inat,2024/08/12,235486907
"POINT (-104.284355 30.543786667)",Crotalus scutulatus,inat,2024/08/12,235479814
"POINT (-109.12007783 31.913205)",Crotalus scutulatus,inat,2024/08/11,235414506
"POINT (-109.04917158 31.821004028)",Crotalus scutulatus,inat,2024/08/11,235414357
"POINT (-109.04920833 31.821536667)",Crotalus scutulatus,inat,2024/08/11,235414175
"POINT (-109.55754999 32.866584754)",Crotalus scutulatus,inat,2024/08/11,235399606
"POINT (-109.55973867 32.863611741)",Crotalus scutulatus,inat,2024/08/11,235399504
"POINT (-109.14626084 31.914550858)",Crotalus scutulatus,inat,2024/07/26,235392031
"POINT (-109.09990273 31.818512684)",Crotalus scutulatus,inat,2024/07/26,235392029
"POINT (-109.10206463 31.903345068)",Crotalus scutulatus,inat,2024/08/11,235266476
"POINT (-114.56001468 32.556760038)",Crotalus scutulatus,inat,2024/08/09,235239287
"POINT (-111.375173 33.076922)",Crotalus scutulatus,inat,2024/08/10,235207434
"POINT (-112.36695099 34.595050812)",Crotalus scutulatus,inat,2024/08/11,235198003
"POINT (-118.31668833 34.819946667)",Crotalus scutulatus,inat,2024/08/10,235173926
"POINT (-111.168495 32.243786667)",Crotalus scutulatus,inat,2024/08/08,235155902
"POINT (-109.06313671 31.881949908)",Crotalus scutulatus,inat,2024/08/10,235143143
"POINT (-109.10981111 31.907672222)",Crotalus scutulatus,inat,2024/08/09,235143139
"POINT (-109.07245556 31.884836111)",Crotalus scutulatus,inat,2024/08/09,235143138
"POINT (-109.06174202 31.97308061)",Crotalus scutulatus,inat,2024/08/09,235143134
"POINT (-109.00236985 31.870996125)",Crotalus scutulatus,inat,2024/08/09,235143133
"POINT (-108.82133892 31.904696356)",Crotalus scutulatus,inat,2024/08/09,235143132
"POINT (-109.16560283 31.648063333)",Crotalus scutulatus,inat,2024/08/10,235041726
"POINT (-109.14900833 31.667303333)",Crotalus scutulatus,inat,2024/08/10,235041654
"POINT (-109.12058333 31.70825)",Crotalus scutulatus,inat,2024/08/10,235041503
"POINT (-109.11132783 31.721505)",Crotalus scutulatus,inat,2024/08/10,235041398
"POINT (-97.314474444 19.465813047)",Crotalus scutulatus,inat,2024/07/10,234978938
"POINT (-97.315478708 19.465663842)",Crotalus scutulatus,inat,2024/07/11,234978933
"POINT (-109.58641623 31.782055822)",Crotalus scutulatus,inat,2024/07/25,234958952
"POINT (-109.54920227 31.603233905)",Crotalus scutulatus,inat,2024/07/25,234958949
"POINT (-109.42780258 31.784268068)",Crotalus scutulatus,inat,2024/07/25,234958947
"POINT (-114.409775 32.552672222)",Crotalus scutulatus,inat,2024/08/09,234953444
"POINT (-108.81712025 31.811694162)",Crotalus scutulatus,inat,2024/08/09,234928703
"POINT (-108.82393558 31.895181185)",Crotalus scutulatus,inat,2024/08/09,234928342
"POINT (-109.72397 32.720263333)",Crotalus scutulatus,inat,2024/08/10,234878114
"POINT (-109.17565133 31.983659316)",Crotalus scutulatus,inat,2024/08/10,234868013
"POINT (-109.42263611 32.006769444)",Crotalus scutulatus,inat,2024/08/09,234827726
"POINT (-109.55039167 32.112905556)",Crotalus scutulatus,inat,2024/08/09,234827667
"POINT (-118.175955 34.85298)",Crotalus scutulatus,inat,2024/08/08,234686778
"POINT (-109.10178333 31.903108333)",Crotalus scutulatus,inat,2024/08/08,234676681
"POINT (-109.1675543 31.864315497)",Crotalus scutulatus,inat,2024/08/08,234676507
"POINT (-117.5601268 35.1932452)",Crotalus scutulatus,inat,2024/08/08,234632161
"POINT (-109.13686667 32.184000459)",Crotalus scutulatus,inat,2024/08/03,234601921
"POINT (-109.08163138 31.811574419)",Crotalus scutulatus,inat,2024/08/07,234485546
"POINT (-109.14241765 31.945525973)",Crotalus scutulatus,inat,2024/08/07,234485537
"POINT (-109.15869993 31.990505402)",Crotalus scutulatus,inat,2024/08/07,234485398
"POINT (-109.15212318 31.945733908)",Crotalus scutulatus,inat,2024/08/07,234485315
"POINT (-109.1040633 31.84236434)",Crotalus scutulatus,inat,2024/08/07,234485222
"POINT (-109.01248181 31.847612593)",Crotalus scutulatus,inat,2024/08/07,234485207
"POINT (-111.395939 32.786129063)",Crotalus scutulatus,inat,2024/08/07,234472660
"POINT (-111.33201544 32.664241649)",Crotalus scutulatus,inat,2024/08/07,234472627
"POINT (-112.69539995 32.181895812)",Crotalus scutulatus,inat,2024/08/06,234322579
"POINT (-101.84876821 21.881346383)",Crotalus scutulatus,inat,2024/08/05,234280075
"POINT (-112.7919639 32.04885083)",Crotalus scutulatus,inat,2024/08/06,234242368
"POINT (-117.67084497 35.01008)",Crotalus scutulatus,inat,2024/08/05,234092156
"POINT (-109.07962169 31.888331253)",Crotalus scutulatus,inat,2024/08/02,234059678
"POINT (-109.0645034 31.879440078)",Crotalus scutulatus,inat,2024/08/02,234059673
"POINT (-108.94438136 31.968153094)",Crotalus scutulatus,inat,2024/08/03,234044914
"POINT (-109.11814167 31.71162)",Crotalus scutulatus,inat,2024/08/04,234001499
"POINT (-109.1080695 31.726195)",Crotalus scutulatus,inat,2024/08/04,234001336
"POINT (-109.88840333 32.291137882)",Crotalus scutulatus,inat,2024/07/29,233999055
"POINT (-109.03404055 32.159463668)",Crotalus scutulatus,inat,2024/07/25,233970720
"POINT (-109.51537167 32.074602833)",Crotalus scutulatus,inat,2024/08/04,233969039
"POINT (-109.92684058 32.373620906)",Crotalus scutulatus,inat,2024/07/28,233834729
"POINT (-112.7050674 34.407166)",Crotalus scutulatus,inat,2024/08/04,233813262
"POINT (-112.75476057 33.964020864)",Crotalus scutulatus,inat,2024/08/03,233812572
"POINT (-112.48913502 33.660450291)",Crotalus scutulatus,inat,2024/08/02,233810742
"POINT (-112.79377 32.336336667)",Crotalus scutulatus,inat,2024/08/03,233763004
"POINT (-109.16667141 31.899588205)",Crotalus scutulatus,inat,2024/07/24,233760401
"POINT (-111.03475833 31.765788333)",Crotalus scutulatus,inat,2024/08/03,233755083
"POINT (-116.28292558 34.194165005)",Crotalus scutulatus,inat,2024/08/03,233634475
"POINT (-112.7004592 34.3214321)",Crotalus scutulatus,inat,2024/08/02,233597020
"POINT (-113.3006497 33.6187046)",Crotalus scutulatus,inat,2024/08/02,233595742
"POINT (-112.8503268 33.7876872)",Crotalus scutulatus,inat,2024/08/01,233595310
"POINT (-111.31501735 32.612230526)",Crotalus scutulatus,inat,2024/07/28,233580463
"POINT (-109.18784025 31.97981256)",Crotalus scutulatus,inat,2024/08/01,233494318
"POINT (-111.20862184 32.426220916)",Crotalus scutulatus,inat,2024/08/02,233490965
"POINT (-108.43753193 30.708765372)",Crotalus scutulatus,inat,2023/07/11,233396756
"POINT (-111.72879167 33.69302)",Crotalus scutulatus,inat,2024/08/02,233395038
"POINT (-118.1481016 34.703947)",Crotalus scutulatus,inat,2023/06/04,233394925
"POINT (-108.21042258 30.887772485)",Crotalus scutulatus,inat,2024/07/08,233343827
"POINT (-109.1439339 31.954318527)",Crotalus scutulatus,inat,2024/07/30,233306402
"POINT (-104.05979167 30.200736667)",Crotalus scutulatus,inat,2024/07/31,233281415
"POINT (-116.36751221 34.218141625)",Crotalus scutulatus,inat,2024/08/01,233223479
"POINT (-110.27671167 31.500416667)",Crotalus scutulatus,inat,2024/08/01,233216034
"POINT (-109.00753784 31.995308572)",Crotalus scutulatus,inat,2024/07/26,233004113
"POINT (-109.17211715 31.938122376)",Crotalus scutulatus,inat,2024/07/25,233003364
"POINT (-117.30916719 35.187476085)",Crotalus scutulatus,inat,2024/07/31,232961331
"POINT (-109.04917217 31.829541667)",Crotalus scutulatus,inat,2024/07/26,232723534
"POINT (-118.03912204 35.168574748)",Crotalus scutulatus,inat,2024/07/30,232701595
"POINT (-109.10519011 31.905674253)",Crotalus scutulatus,inat,2024/07/29,232643921
"POINT (-104.66178998 24.400483441)",Crotalus scutulatus,inat,2024/07/29,232598992
"POINT (-106.55145179 29.102219766)",Crotalus scutulatus,inat,2024/07/27,232525567
"POINT (-106.53277755 29.155048814)",Crotalus scutulatus,inat,2024/07/27,232525559
"POINT (-109.02939387 31.800774265)",Crotalus scutulatus,inat,2024/07/26,232481988
"POINT (-110.62965333 31.673605)",Crotalus scutulatus,inat,2024/07/27,232361142
"POINT (-109.52280806 32.022682529)",Crotalus scutulatus,inat,2024/07/27,232296007
"POINT (-111.65815606 33.774054466)",Crotalus scutulatus,inat,2024/07/27,232270205
"POINT (-110.28920833 32.124611167)",Crotalus scutulatus,inat,2024/07/27,232256959
"POINT (-106.18334167 28.349688333)",Crotalus scutulatus,inat,2024/07/28,232212839
"POINT (-111.80187506 32.73039463)",Crotalus scutulatus,inat,2024/07/27,232109184
"POINT (-111.20933587 32.609215009)",Crotalus scutulatus,inat,2024/07/22,232109116
"POINT (-109.16643533 31.893913148)",Crotalus scutulatus,inat,2024/07/26,232041480
"POINT (-112.8603891 33.764536)",Crotalus scutulatus,inat,2024/07/26,232002393
"POINT (-112.5158396 33.8447553)",Crotalus scutulatus,inat,2024/07/24,232001963
"POINT (-109.107679 31.906461)",Crotalus scutulatus,inat,2024/07/25,231930520
"POINT (-103.930345 30.56022)",Crotalus scutulatus,inat,2024/07/25,231749229
"POINT (-111.03948883 31.746303333)",Crotalus scutulatus,inat,2024/07/24,231705887
"POINT (-109.73333402 32.19243896)",Crotalus scutulatus,inat,2024/07/23,231631587
"POINT (-109.05790125 31.862682101)",Crotalus scutulatus,inat,2024/07/24,231558517
"POINT (-108.95075225 31.800221857)",Crotalus scutulatus,inat,2024/07/22,231505951
"POINT (-110.74337 31.779516667)",Crotalus scutulatus,inat,2024/07/23,231478397
"POINT (-102.56768833 22.739461667)",Crotalus scutulatus,inat,2022/07/10,231472782
"POINT (-117.87096944 34.734383333)",Crotalus scutulatus,inat,2024/07/21,231470693
"POINT (-112.93031668 34.388589007)",Crotalus scutulatus,inat,2024/07/23,231372998
"POINT (-104.35010564 30.463906438)",Crotalus scutulatus,inat,2024/07/07,231292653
"POINT (-118.03909186 35.1881019)",Crotalus scutulatus,inat,2024/07/23,231235306
"POINT (-101.84433272 21.848703979)",Crotalus scutulatus,inat,2024/07/22,231051117
"POINT (-112.69576661 33.913496471)",Crotalus scutulatus,inat,2024/07/21,230948586
"POINT (-112.91484823 33.992743496)",Crotalus scutulatus,inat,2024/07/22,230948323
"POINT (-109.55502383 31.887883133)",Crotalus scutulatus,inat,2024/07/17,230894823
"POINT (-112.9245 34.324178333)",Crotalus scutulatus,inat,2024/07/20,230829887
"POINT (-112.92450833 34.324161667)",Crotalus scutulatus,inat,2024/07/20,230777821
"POINT (-117.79612008 35.198989379)",Crotalus scutulatus,inat,2023/04/18,230693282
"POINT (-104.27310614 30.547633166)",Crotalus scutulatus,inat,2024/07/20,230571270
"POINT (-104.27316681 30.547658899)",Crotalus scutulatus,inat,2024/07/20,230504097
"POINT (-109.0678485 31.910072363)",Crotalus scutulatus,inat,2024/07/19,230393068
"POINT (-114.11978889 35.130172222)",Crotalus scutulatus,inat,2024/07/18,230306648
"POINT (-107.94799671 30.240282016)",Crotalus scutulatus,inat,2016/02/18,230300930
"POINT (-113.88079008 37.026949893)",Crotalus scutulatus,inat,2024/07/18,230260005
"POINT (-106.34828238 28.879829434)",Crotalus scutulatus,inat,2024/07/15,229931693
"POINT (-106.57486785 28.905859354)",Crotalus scutulatus,inat,2024/07/15,229931684
"POINT (-106.3821184 28.997125729)",Crotalus scutulatus,inat,2024/07/15,229931680
"POINT (-106.4258177 28.888006704)",Crotalus scutulatus,inat,2024/07/15,229931679
"POINT (-106.39834468 28.929116131)",Crotalus scutulatus,inat,2024/07/15,229931671
"POINT (-106.36990867 28.987255163)",Crotalus scutulatus,inat,2024/07/15,229931669
"POINT (-106.24251517 28.958932855)",Crotalus scutulatus,inat,2024/07/15,229931667
"POINT (-117.99314395 35.213182758)",Crotalus scutulatus,inat,2024/07/17,229907288
"POINT (-117.39663393 35.120377756)",Crotalus scutulatus,inat,2024/07/17,229902286
"POINT (-113.45719627 35.405391924)",Crotalus scutulatus,inat,2024/07/15,229852469
"POINT (-113.80492447 35.192973739)",Crotalus scutulatus,inat,2024/07/16,229835426
"POINT (-102.58030694 22.939108778)",Crotalus scutulatus,inat,2024/07/16,229780631
"POINT (-97.946990238 29.887856286)",Crotalus scutulatus,inat,2024/07/16,229747317
"POINT (-97.946747692 29.887996822)",Crotalus scutulatus,inat,2024/07/16,229747264
"POINT (-109.05360283 31.87348)",Crotalus scutulatus,inat,2024/07/15,229656315
"POINT (-118.03916347 35.17835581)",Crotalus scutulatus,inat,2024/07/15,229510365
"POINT (-103.90007745 30.428571506)",Crotalus scutulatus,inat,2024/07/14,229396296
"POINT (-110.96541904 31.896128214)",Crotalus scutulatus,inat,2022/11/07,229182108
"POINT (-115.434945 35.530155)",Crotalus scutulatus,inat,2024/07/12,229107065
"POINT (-112.6875703 34.4798325)",Crotalus scutulatus,inat,2024/07/11,228792988
"POINT (-116.28291619 34.194211553)",Crotalus scutulatus,inat,2024/07/11,228768010
"POINT (-114.39846167 35.894508333)",Crotalus scutulatus,inat,2024/07/11,228669217
"POINT (-110.6079682 31.673466)",Crotalus scutulatus,inat,2024/07/11,228628452
"POINT (-110.62254448 31.470761172)",Crotalus scutulatus,inat,2024/07/03,228531764
"POINT (-111.22633746 32.442644911)",Crotalus scutulatus,inat,2024/07/09,228462331
"POINT (-111.39332884 32.524773212)",Crotalus scutulatus,inat,2024/07/09,228462151
"POINT (-111.34173753 32.583979149)",Crotalus scutulatus,inat,2024/07/09,228462060
"POINT (-111.37443145 32.492240207)",Crotalus scutulatus,inat,2024/07/09,228461903
"POINT (-111.24283457 32.403555822)",Crotalus scutulatus,inat,2024/07/09,228461774
"POINT (-111.23544099 32.536909047)",Crotalus scutulatus,inat,2024/07/09,228461617
"POINT (-115.28063293 35.82082273)",Crotalus scutulatus,inat,2024/07/09,228390316
"POINT (-109.08677 31.943204383)",Crotalus scutulatus,inat,2024/07/05,228350505
"POINT (-110.98306639 32.572929466)",Crotalus scutulatus,inat,2024/07/09,228232062
"POINT (-112.77148684 33.378004298)",Crotalus scutulatus,inat,2024/07/04,228141998
"POINT (-109.4786 31.617311667)",Crotalus scutulatus,inat,2024/07/05,227940951
"POINT (-103.20076167 25.609786667)",Crotalus scutulatus,inat,2024/07/04,227243906
"POINT (-112.826645 33.622786667)",Crotalus scutulatus,inat,2024/07/03,227047253
"POINT (-110.68848333 31.776116667)",Crotalus scutulatus,inat,2024/07/02,226842938
"POINT (-103.22184875 23.357468128)",Crotalus scutulatus,inat,2023/11/20,226833960
"POINT (-103.13475441 30.212810041)",Crotalus scutulatus,inat,2024/07/02,226832461
"POINT (-103.36348546 30.215796127)",Crotalus scutulatus,inat,2024/07/02,226824800
"POINT (-110.667057 31.747492044)",Crotalus scutulatus,inat,2024/06/29,226807680
"POINT (-110.68725811 31.776169385)",Crotalus scutulatus,inat,2024/06/29,226807323
"POINT (-109.17027392 31.867762803)",Crotalus scutulatus,inat,2024/07/01,226566201
"POINT (-103.164539 30.280678)",Crotalus scutulatus,inat,2024/07/01,226488912
"POINT (-118.03893026 35.178201341)",Crotalus scutulatus,inat,2024/07/01,226479667
"POINT (-112.8289257 33.8628364)",Crotalus scutulatus,inat,2024/07/01,226401698
"POINT (-112.7900316 33.928653)",Crotalus scutulatus,inat,2024/06/30,226401279
"POINT (-104.18020617 30.259530368)",Crotalus scutulatus,inat,2024/06/30,226384401
"POINT (-109.1286695 31.915516667)",Crotalus scutulatus,inat,2024/06/29,226181862
"POINT (-103.62439616 30.562549823)",Crotalus scutulatus,inat,2024/06/30,226142602
"POINT (-103.71467939 30.588799957)",Crotalus scutulatus,inat,2024/06/30,226138469
"POINT (-103.68589682 30.406510248)",Crotalus scutulatus,inat,2024/06/30,226124611
"POINT (-103.68594796 30.406414482)",Crotalus scutulatus,inat,2024/06/30,226122396
"POINT (-103.62928833 30.327263333)",Crotalus scutulatus,inat,2024/06/29,226106249
"POINT (-110.49538557 31.594648512)",Crotalus scutulatus,inat,2024/06/28,225934116
"POINT (-104.19617023 30.793966563)",Crotalus scutulatus,inat,2024/06/28,225878794
"POINT (-104.18735377 30.70122257)",Crotalus scutulatus,inat,2024/06/28,225876721
"POINT (-104.07440769 30.53670691)",Crotalus scutulatus,inat,2024/06/28,225865533
"POINT (-101.61074169 21.781760933)",Crotalus scutulatus,inat,2024/06/28,225843814
"POINT (-104.0743982 30.536688413)",Crotalus scutulatus,inat,2024/06/28,225842297
"POINT (-109.04228522 31.882256188)",Crotalus scutulatus,inat,2024/06/27,225807990
"POINT (-109.00187123 31.9935916)",Crotalus scutulatus,inat,2024/06/27,225807964
"POINT (-109.13213944 31.950412243)",Crotalus scutulatus,inat,2024/06/27,225804191
"POINT (-117.84770833 34.689961667)",Crotalus scutulatus,inat,2024/06/23,225710171
"POINT (-104.39854605 31.12483789)",Crotalus scutulatus,inat,2024/06/27,225674563
"POINT (-109.529205 32.103333333)",Crotalus scutulatus,inat,2024/05/28,225629549
"POINT (-118.4567385 34.744635533)",Crotalus scutulatus,inat,2024/06/25,225248194
"POINT (-118.23044198 34.785270436)",Crotalus scutulatus,inat,2024/06/25,225248191
"POINT (-113.98692029 35.288761601)",Crotalus scutulatus,inat,2011/07/30,225158401
"POINT (-117.54827525 35.194412786)",Crotalus scutulatus,inat,2024/04/17,225132522
"POINT (-102.19429414 21.974415399)",Crotalus scutulatus,inat,2024/06/24,224966826
"POINT (-104.08380076 30.750146265)",Crotalus scutulatus,inat,2024/06/19,224808975
"POINT (-118.40705872 34.720310211)",Crotalus scutulatus,inat,2024/06/22,224773663
"POINT (-115.1783086 36.3162965)",Crotalus scutulatus,inat,2024/06/23,224644530
"POINT (-117.89086167 34.614483333)",Crotalus scutulatus,inat,2024/06/21,224323633
"POINT (-112.02471117 34.697145)",Crotalus scutulatus,inat,2024/06/19,224054141
"POINT (-109.20456765 31.882962338)",Crotalus scutulatus,inat,2009/08/14,223915858
"POINT (-118.06395918 35.16894035)",Crotalus scutulatus,inat,2021/09/14,223902437
"POINT (-118.03965161 35.149162396)",Crotalus scutulatus,inat,2021/09/14,223902358
"POINT (-118.04182886 35.012854014)",Crotalus scutulatus,inat,2021/10/07,223901434
"POINT (-118.02901384 35.079395506)",Crotalus scutulatus,inat,2021/10/12,223900918
"POINT (-118.12152084 35.117942487)",Crotalus scutulatus,inat,2021/10/12,223900776
"POINT (-118.4661561 34.981699646)",Crotalus scutulatus,inat,2024/06/16,223293095
"POINT (-116.402741 34.200749)",Crotalus scutulatus,inat,2024/06/15,223170896
"POINT (-115.57656064 36.101793531)",Crotalus scutulatus,inat,2024/06/13,222484465
"POINT (-113.9953 37.117477833)",Crotalus scutulatus,inat,2024/06/10,222082859
"POINT (-115.49513333 36.158122167)",Crotalus scutulatus,inat,2017/09/18,221560580
"POINT (-111.55188833 33.1325445)",Crotalus scutulatus,inat,2024/06/07,221136320
"POINT (-116.33484667 34.192321667)",Crotalus scutulatus,inat,2024/06/06,221019914
"POINT (-118.39287008 34.713974439)",Crotalus scutulatus,inat,2024/06/02,220732446
"POINT (-117.84325888 34.628136513)",Crotalus scutulatus,inat,2024/06/02,220732443
"POINT (-118.42868054 34.99215206)",Crotalus scutulatus,inat,2024/05/31,220732434
"POINT (-118.2518896 34.783315784)",Crotalus scutulatus,inat,2024/05/31,220732425
"POINT (-92.934106663 18.001890775)",Crotalus scutulatus,inat,2024/06/04,220602207
"POINT (-113.87179937 37.06444659)",Crotalus scutulatus,inat,2024/05/25,220591174
"POINT (-117.01853975 35.020549315)",Crotalus scutulatus,inat,2024/05/27,220538485
"POINT (-113.8912375 37.061671778)",Crotalus scutulatus,inat,2024/05/12,220353739
"POINT (-112.74081499 31.960395952)",Crotalus scutulatus,inat,2024/05/31,219702810
"POINT (-110.71143332 32.5119685)",Crotalus scutulatus,inat,2024/04/21,219419746
"POINT (-114.36478333 35.730746667)",Crotalus scutulatus,inat,2024/05/25,219253259
"POINT (-118.32478333 34.741588333)",Crotalus scutulatus,inat,2016/05/30,219165248
"POINT (-118.41841167 34.732033333)",Crotalus scutulatus,inat,2018/07/01,219163651
"POINT (-115.80480333 36.061263833)",Crotalus scutulatus,inat,2023/06/16,219060687
"POINT (-115.63238527 35.025185806)",Crotalus scutulatus,inat,2024/05/26,219057634
"POINT (-112.17534753 33.739159628)",Crotalus scutulatus,inat,2024/03/23,218813410
"POINT (-110.5948017 31.712033)",Crotalus scutulatus,inat,2022/11/19,218535495
"POINT (-113.88741342 37.158730377)",Crotalus scutulatus,inat,2024/05/25,218304166
"POINT (-113.41639475 37.065156114)",Crotalus scutulatus,inat,2024/05/25,218295548
"POINT (-117.18925995 34.588330401)",Crotalus scutulatus,inat,2023/05/16,218162910
"POINT (-100.86999928 25.325662088)",Crotalus scutulatus,inat,2024/05/22,217608745
"POINT (-113.4550805 33.2675557)",Crotalus scutulatus,inat,2024/05/13,217595104
"POINT (-111.37310222 32.635928435)",Crotalus scutulatus,inat,2022/04/09,217245429
"POINT (-115.69145633 35.642121681)",Crotalus scutulatus,inat,2024/05/04,217196193
"POINT (-109.03211117 31.92053)",Crotalus scutulatus,inat,2024/09/07,240496019
"POINT (-109.03211117 31.92053)",Crotalus scutulatus,inat,2024/09/07,240496019
